failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
1,119,225880472,91,0,100,20,100,10,86,422648075,77,20947,100,0,100,20,99,1,100,0,100,0,100,0,97,3,63,37,100,0,100,8,75,50111,37,37,100,30,100,30,200,0,100,1.26895E+14,100,26858766894,100,1.24383E+11
1,120,238699112,91,0,100,11,100,0,84,328391028,80,18096,100,0,100,11,99,1,100,0,100,0,100,0,94,6,62,38,100,0,100,2,93,15214,38,38,100,0,100,0,200,0,100,18033,100,21951963842,100,2.04625E+11
1,113,57032264,92,0,100,13,100,0,90,981279776,78,19441,100,0,100,13,100,0,100,0,100,0,100,4295032837,98,2,64,36,100,0,100,1,85,31798,36,36,100,32,100,32,200,4,100,9.9523E+13,100,19550043282,100,65800564848
1,119,203569632,91,0,100,11,97,3368,85,362985466,80,18096,100,0,100,11,99,1,100,0,100,0,100,0,97,3,64,36,100,0,100,2,93,14418,36,36,100,16,100,16,200,0,100,18035,100,22285871124,100,2.04594E+11
1,119,234307472,92,0,100,24,100,58,86,406082133,77,20944,100,0,100,24,99,1,100,0,100,0,100,0,97,3,66,34,100,0,100,11,40,120221,34,34,100,6,100,6,200,0,100,2.07099E+14,100,27146142464,100,1.3076E+11
0,115,93530232,93,0,100,7,100,0,85,374370918,79,19225,100,0,100,7,99,1,100,0,100,0,100,0,81,19,71,29,100,0,100,3,75,50696,29,29,100,0,100,0,200,0,100,18994,100,24417108490,100,1.60693E+11
0,115,93529200,96,0,100,4,100,0,64,2890247,100,346,100,0,100,4,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,97,6276,25,25,100,0,100,0,200,0,100,273,100,763180936,100,266231384
0,111,32849656,96,0,100,4,100,0,81,156438581,97,3349,100,0,100,4,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,99,2086,38,38,100,0,100,0,200,0,100,3277,100,18693545768,100,1686461598
0,115,91606352,94,0,100,6,100,0,79,89853170,98,2289,100,0,100,6,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,97,6661,21,21,100,0,100,0,200,0,100,2153,100,12246768544,100,901946654
0,117,151020192,97,0,100,3,100,0,75,40829148,98,1827,100,0,100,3,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,85,30745,26,26,100,0,100,0,200,0,100,1585,100,5609975664,100,879247403
0,117,138664768,94,0,100,6,100,0,87,661411240,87,11933,100,0,100,6,100,0,100,0,100,0,100,0,97,3,77,23,100,0,100,0,93,14684,23,23,100,0,100,0,200,0,100,11875,100,18192813993,100,1.73203E+11
0,118,173036768,97,0,100,3,100,0,81,141089330,81,16758,100,0,100,3,99,1,100,0,100,0,100,0,100,0,72,28,100,0,100,1,99,2916,28,28,100,0,100,0,200,0,100,2.46505E+14,100,21020616994,100,62799987866
0,120,238684808,97,0,100,3,100,0,82,189307254,94,5263,100,0,100,3,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,81,39472,35,35,100,0,100,0,200,0,100,4947,100,21850483360,100,2218268921
0,117,138311408,96,0,100,4,100,0,74,26298556,100,611,100,0,100,4,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,100,1774,36,36,100,0,100,0,200,0,100,546,100,4514634944,100,365435137
0,119,206538736,97,0,100,9,100,0,83,215420128,94,5305,100,0,100,3,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,88,25123,25,25,100,0,100,0,200,0,100,5160,100,22269052536,100,6590318977
0,116,113163744,96,0,100,4,100,0,79,99665972,98,2337,100,0,100,4,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,100,1503,21,21,100,0,100,0,200,0,100,2304,100,12922225520,100,964155887
0,111,39313264,92,0,100,24,100,0,90,988850865,81,17453,100,0,100,24,100,0,100,0,100,0,100,0,92,8,64,36,100,0,100,11,91,18281,36,36,100,0,100,0,200,0,100,17385,100,28504601943,100,4.09324E+11
0,119,232007280,99,0,100,1,100,0,84,304185043,92,7472,100,0,100,1,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,89,22678,20,20,100,0,100,0,200,0,100,7342,100,28165641568,100,11893979602
0,111,35117552,91,0,100,11,100,0,82,186077524,95,4634,100,0,100,11,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,87,27801,38,38,100,0,100,0,200,0,100,4425,100,12789619939,100,95864641049
0,115,100266936,98,0,100,2,100,0,76,50248194,99,972,100,0,100,2,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,98,5708,36,36,100,0,100,0,200,0,100,932,100,7976397272,100,894499447
1,119,209316736,99,0,100,1,100,0,85,381768049,88,10590,100,0,100,1,100,0,100,0,100,0,100,0,100,0,82,18,100,0,100,0,99,3485,18,18,100,0,100,0,200,0,100,10571,100,13913040070,100,31060565882
0,114,61851648,91,0,100,11,100,0,87,596394882,76,21554,100,0,100,11,99,1,100,0,100,0,100,0,87,13,78,22,100,0,100,3,91,18606,22,22,100,0,100,0,200,0,100,21476,100,28483912650,100,1.37895E+11
0,103,5264864,92,0,100,17,100,0,88,690750907,75,22191,100,0,100,17,100,0,100,0,100,0,100,0,92,8,78,22,100,0,100,6,94,13136,22,22,100,0,100,0,200,0,100,22136,100,27186249430,100,1.44301E+11
0,117,128153952,95,0,100,5,100,0,87,569898295,89,9825,100,0,100,5,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,96,9475,37,37,100,0,100,0,200,0,100,9781,100,17294248688,100,1.58877E+11
1,115,99378056,92,0,100,8,100,8,87,518499383,88,10612,100,0,100,8,100,0,100,0,99,1,100,0,100,0,69,31,100,0,100,0,79,42890,31,31,100,8,100,8,200,0,100,10431,100,17279871847,100,1.62616E+11
1,108,16739968,91,0,100,16,100,0,85,345860273,80,18144,100,0,100,16,100,0,100,0,100,0,100,0,90,10,62,38,100,0,100,6,93,14469,38,38,100,8,100,8,200,0,100,18081,100,22293335218,100,2.11236E+11
0,119,225340568,93,0,100,7,100,0,86,405674060,91,8126,100,0,100,7,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,96,8211,24,24,100,0,100,0,200,0,100,8097,100,17352041456,100,97599398332
0,102,5050376,91,0,100,37,100,0,82,195768472,79,18694,100,0,100,37,100,0,100,0,100,0,100,0,89,11,76,24,100,0,100,14,86,28961,24,24,100,0,100,0,200,0,100,18454,100,23834989101,100,2.24398E+11
0,120,237081208,96,0,100,4,100,0,81,142715125,97,3421,100,0,100,4,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,2229,28,28,100,0,100,0,200,0,100,3345,100,17761945680,100,1670106942
0,116,102416192,97,0,100,4,100,0,76,44856967,98,2023,100,0,100,3,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,82,37945,30,30,100,0,100,0,200,0,100,1602,100,6195494144,100,1224631851
0,118,200442872,92,0,100,18,100,0,80,106056811,83,14935,100,0,100,18,100,0,100,0,100,0,100,0,95,5,75,25,100,0,100,11,94,13961,25,25,100,0,100,0,200,0,100,14886,100,22756786766,100,1.92743E+11
0,117,130954600,92,0,100,9,100,0,78,66721312,98,2043,100,0,100,8,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,85,30968,21,21,100,0,100,0,200,0,100,1648,100,10389329016,100,603245970
1,104,7072472,91,0,100,17,100,0,87,512072847,75,22257,100,0,100,17,100,0,100,0,100,0,100,0,93,7,77,23,100,0,100,4,81,38695,23,23,100,32,100,32,200,0,100,22066,100,24482482786,100,3.08496E+11
1,113,53192104,93,0,100,7,100,0,84,240525811,94,5751,100,0,100,7,98,2,100,0,82,18,100,0,100,0,67,33,100,0,100,0,87,27329,33,33,100,8,100,8,200,0,100,5486,100,23697785232,100,11740157780
1,118,182816288,91,0,100,18,100,0,78,61074384087,78,19465,100,0,100,18,99,1,100,0,100,0,100,0,97,3,75,25,100,0,100,2,53,94407,25,25,100,0,100,0,200,0,100,2.04148E+14,100,20494710822,100,95874204606
1,117,159692520,96,0,100,4,100,0,75,31125968,100,657,100,0,100,4,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,100,1536,33,33,100,0,100,0,200,0,100,617,100,5330949248,100,397173113
1,110,28049248,91,0,100,11,100,0,88,728909498,81,17110,100,0,100,11,100,0,100,0,100,0,100,0,98,2,79,21,100,0,100,3,57,86042,21,21,100,40,100,40,200,0,100,16701,100,28791780885,100,2.14162E+11
0,117,158201544,92,0,100,15,100,0,88,793315960,73,23658,100,0,100,15,100,0,100,0,100,0,100,0,99,1,78,22,100,0,100,9,92,17499,22,22,100,0,100,0,200,0,100,1.77636E+14,100,27196358812,100,1.57739E+11
0,120,239293960,92,0,100,9,100,0,87,659059425,87,11990,100,0,100,9,100,0,100,0,100,0,100,0,95,5,77,23,100,0,100,4,97,6471,23,23,100,0,100,0,200,0,100,11965,100,18265379935,100,1.46095E+11
0,119,208056456,91,0,100,28,100,0,87,599866765,88,11088,100,0,100,28,100,0,100,0,100,0,100,0,90,10,79,21,100,0,100,20,98,4882,21,21,100,0,100,0,200,0,100,11062,100,21484613278,100,1.46739E+11
0,115,87785104,99,0,100,1,100,0,85,350221267,93,6803,100,0,100,1,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,87,27465,22,22,100,0,100,0,200,0,100,6684,100,26592098336,100,26264400168
0,119,206960544,97,0,100,3,100,0,82,190892383,94,5335,100,0,100,3,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,81,39572,34,34,100,0,100,0,200,0,100,5020,100,22077781344,100,2331548541
0,119,230995536,96,0,100,4,100,0,79,93268045,98,2382,100,0,100,4,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,97,6789,24,24,100,0,100,0,200,0,100,2231,100,12455686872,100,1010795066
0,117,151453224,99,0,100,1,100,0,83,225361454,93,6398,100,0,100,1,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,80,40970,30,30,100,0,100,0,200,0,100,6118,100,24161979704,100,3237127518
0,115,100503192,91,0,100,20,100,0,85,379578881,77,20486,100,0,100,20,100,0,100,0,100,0,100,0,96,4,79,21,100,0,100,5,93,15568,21,21,100,0,100,0,200,0,100,20233,100,26395819084,100,2.46781E+11
0,112,42313936,91,0,100,12,100,0,83,203950542,96,3701,100,0,100,12,100,0,100,0,100,0,100,1,100,0,78,22,100,0,100,0,98,4697,22,22,100,0,100,0,200,0,100,3674,100,12256131267,100,83035423504
0,110,26700176,91,0,100,9,100,0,87,618378635,76,21582,100,0,100,9,100,0,100,0,100,0,100,0,95,5,78,22,100,0,100,3,90,20148,22,22,100,0,100,0,200,0,100,21494,100,26087971478,100,1.43168E+11
0,114,67211976,98,0,100,2,100,0,84,292094511,92,7545,100,0,100,2,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,89,23114,28,28,100,0,100,0,200,0,100,7411,100,26864795248,100,7933797248
0,108,15922632,96,0,100,4,100,0,81,142367389,97,3392,100,0,100,4,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,99,2791,33,33,100,0,100,0,200,0,100,3311,100,17914034688,100,1715904489
0,117,151768776,91,0,100,10,100,0,85,372506980,80,18265,100,0,100,10,99,1,100,0,100,0,100,0,81,19,67,33,100,0,100,3,99,3665,33,33,100,0,100,0,200,0,100,18246,100,22243020466,100,2.1861E+11
0,116,107014352,98,0,100,2,100,0,87,491255346,88,11263,100,0,100,2,100,0,100,0,100,0,100,0,98,2,66,34,100,0,100,0,96,8392,34,34,100,0,100,0,200,0,100,11201,100,17903370987,100,46146350035
0,113,52781392,96,0,100,4,100,0,76,48670041,99,1040,100,0,100,4,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,4892,26,26,100,0,100,0,200,0,100,964,100,7687360784,100,647644499
1,117,161297216,91,0,100,18,100,0,87,625602711,75,22289,100,0,100,18,100,0,100,0,100,0,100,0,90,10,80,20,100,0,100,5,79,43171,20,20,100,24,100,24,200,0,100,22110,100,28534077098,100,1.90044E+11
0,112,45545784,97,0,100,3,100,0,88,678993430,87,11768,100,0,100,3,99,1,100,0,100,0,100,1,96,4,73,27,100,0,100,1,99,3623,27,27,100,0,100,0,200,0,100,11748,100,19391706721,100,1.39701E+11
0,117,139354088,97,0,100,3,100,0,85,379993281,90,9241,100,0,100,3,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,78,44926,22,22,100,0,100,0,200,0,100,9090,100,31547205408,100,23220334564
0,117,150778936,98,0,100,2,100,0,78,64030188,98,1927,100,0,100,1,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,86,29974,24,24,100,0,100,0,200,0,100,1540,100,9780478568,100,606500406
1,118,188786808,92,0,100,8,100,0,87,520011283,88,10685,100,0,100,8,100,0,100,0,43,57,100,0,100,0,70,30,100,0,100,0,80,40215,30,30,96,672,96,672,200,0,100,10534,100,17299823283,100,1.66342E+11
1,112,43106360,93,0,100,7,100,0,82,196931561,82,16588,100,0,100,7,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,99,3729,25,25,100,0,100,0,200,0,100,16455,100,22660770282,100,1.39638E+11
1,103,6054304,91,0,100,14,100,0,86,415407738,79,18960,100,0,100,14,100,0,100,0,100,0,100,0,99,1,75,25,100,0,100,3,94,12064,25,25,100,0,100,0,200,0,100,18887,100,25857362194,100,1.24744E+11
1,118,199697240,91,0,100,8,100,0,84,284896562,91,8196,100,0,100,8,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,96,8488,20,20,100,0,100,0,200,0,100,8164,100,11897222139,100,48249474953
0,119,203781696,97,0,100,3,100,0,69,7531467,100,462,100,0,100,3,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,97,6081,32,32,100,0,100,0,200,0,100,389,100,1579780440,100,310867959
0,117,161283968,91,0,100,8,100,0,84,315423169,81,17167,100,0,100,8,100,0,100,0,100,0,100,0,98,2,78,22,100,0,100,2,100,690,22,22,100,0,100,0,200,0,100,17157,100,22053536768,100,1.89175E+11
0,119,222902320,91,0,100,28,100,0,87,602012181,88,11136,100,0,100,28,100,0,100,0,100,0,100,0,90,10,78,22,100,0,100,20,98,4882,22,22,100,0,100,0,200,0,100,11109,100,21500810188,100,1.46984E+11
0,119,220968696,94,0,100,6,100,0,87,637559610,87,11478,100,0,100,6,100,0,100,0,100,0,100,1,98,2,68,32,100,0,100,0,97,6005,32,32,100,0,100,0,200,0,100,11439,100,18306388861,100,1.38662E+11
0,118,169573520,91,0,100,16,100,0,84,296089263,80,17576,100,0,100,16,100,0,100,0,100,0,100,1,91,9,69,31,100,0,100,5,86,28325,31,31,100,0,100,0,200,0,100,17462,100,22471289308,100,1.99427E+11
0,117,122571744,98,0,100,2,100,0,83,229994285,93,6921,100,0,100,2,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,83,34566,31,31,100,0,100,0,200,0,100,6786,100,24119783728,100,3769881390
0,115,93030400,99,0,100,1,100,0,70,11683208,100,273,100,0,100,1,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,99,2579,30,30,100,0,100,0,200,0,100,254,100,2091679464,100,484910465
0,118,173070704,91,0,100,13,100,0,87,562138575,77,20863,100,0,100,13,100,0,100,0,100,0,100,0,97,3,73,27,100,0,100,6,95,10848,27,27,100,0,100,0,200,0,100,20790,100,24821106436,100,2.52771E+11
0,119,227580400,91,0,100,12,100,0,83,206329872,96,3749,100,0,100,12,100,0,100,0,100,0,100,1,100,0,78,22,100,0,100,0,98,4697,22,22,100,0,100,0,200,0,100,3723,100,12292417659,100,83597624551
0,118,196063208,92,0,100,20,100,0,87,508977829,75,22302,100,0,100,20,99,1,100,0,100,0,100,0,97,3,76,24,100,0,100,6,80,40247,24,24,100,0,100,0,200,0,100,22074,100,24491906206,100,3.16851E+11
0,120,238494720,95,0,100,5,100,0,84,288589471,92,7520,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,90,21765,23,23,100,0,100,0,200,0,100,7416,100,27305037552,100,7468303150
0,117,162941032,99,0,100,2,100,0,78,66132083,98,1950,100,0,100,1,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,85,30097,34,34,100,0,100,0,200,0,100,1562,100,9968207264,100,651815409
1,111,41050392,96,0,100,4,100,0,87,498503551,90,9276,100,0,100,4,100,0,100,0,100,0,100,1,100,0,62,38,100,0,100,0,98,4735,38,38,100,0,100,0,200,0,100,9254,100,18118869771,100,1.5158E+11
1,115,84329392,96,0,100,4,100,0,81,145397270,96,4065,100,0,100,4,100,0,100,0,99,1,100,1,100,0,76,24,100,0,100,0,76,48095,24,24,100,0,100,0,200,0,100,2969,100,11068866229,100,43268443075
0,114,79000728,93,0,100,7,100,0,86,443136456,79,18964,100,0,100,6,99,1,100,0,100,0,100,0,91,9,66,34,100,0,100,2,100,680,34,34,100,0,100,0,200,0,100,18956,100,23123127552,100,2.1533E+11
0,119,218904272,91,0,100,40,100,0,87,492792355,76,21296,100,0,100,40,99,1,100,0,100,0,100,0,100,0,76,24,100,0,100,32,92,16472,24,24,100,0,100,0,200,0,100,21198,100,24949195864,100,1.40388E+11
0,119,221172152,98,0,100,2,100,0,80,101661865,98,2481,100,0,100,2,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,100,1939,23,23,100,0,100,0,200,0,100,2443,100,13029205936,100,960129659
0,117,151842608,99,0,100,1,100,0,87,508396533,88,10710,100,0,100,1,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5020,26,26,100,0,100,0,200,0,100,10670,100,18193431295,100,54310099719
0,119,222902216,91,0,100,8,100,0,85,346330701,80,18102,100,0,100,8,99,1,100,0,100,0,100,0,88,12,65,35,100,0,100,1,94,13990,35,35,100,0,100,0,200,0,100,18045,100,22808652514,100,2.04661E+11
0,106,11915624,91,0,100,13,100,0,86,428205864,77,20238,100,0,100,13,99,1,100,0,100,0,100,0,97,3,75,25,100,0,100,1,90,21482,25,25,100,0,100,0,200,0,100,20131,100,27422097294,100,1.38249E+11
1,117,161258272,91,0,100,8,100,0,86,449426077,76,21708,100,0,100,8,100,0,100,0,100,0,100,0,98,2,77,23,100,0,100,1,96,8948,23,23,98,464,98,464,200,0,100,21668,100,25812148866,100,1.2394E+11
0,113,57926040,99,0,100,1,100,0,81,160616352,96,3514,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,99,2946,35,35,100,0,100,0,200,0,100,3439,100,18980200600,100,1816685296
0,118,176812208,98,0,100,2,100,344,87,488673255,88,11358,100,0,100,2,100,0,100,0,100,0,100,3,100,0,67,33,100,0,100,0,96,9645,33,33,100,0,100,0,200,0,100,11294,100,17925255990,100,38408310567
0,117,147803264,99,0,100,14,100,0,84,268223355,92,7019,100,0,100,1,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,100,1924,23,23,100,0,100,0,200,0,100,7013,100,15489125040,100,9963159093
1,118,172352512,91,0,100,9,100,0,87,477200252,78,19407,100,0,100,9,100,0,100,0,100,0,100,0,83,17,78,22,100,0,100,1,94,12883,22,22,100,8,100,8,200,0,100,19351,100,25683999030,100,1.18339E+11
0,107,12809312,94,0,100,6,100,0,79,94456708,98,2484,100,0,100,6,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,97,7223,21,21,100,0,100,0,200,0,100,2268,100,12653389408,100,969276263
0,118,180923184,96,0,100,4,100,0,87,605576986,87,11550,100,0,100,4,100,0,100,0,100,0,100,0,96,4,79,21,100,0,100,0,99,3803,21,21,100,0,100,0,200,0,100,11516,100,18039535523,100,1.35717E+11
0,117,138603360,97,0,100,3,100,0,79,90916854,98,2485,100,0,100,3,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,97,6877,21,21,100,0,100,0,200,0,100,2342,100,12374689072,100,914003220
1,101,95081752,98,0,100,2,100,0,80,106472790,98,2553,100,0,100,2,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,100,1999,24,24,100,24,100,24,200,0,100,2516,100,13409549336,100,980317507
1,94,14298403,97,0,100,3,100,0,100,279096,100,37,100,0,100,3,100,0,100,0,89,11,100,0,100,0,77,23,100,0,100,1,100,213,23,23,100,0,100,0,200,0,100,36,100,7812925051,100,2776882
1,114,59895848,96,0,100,4,100,0,87,597922974,87,12127,100,0,100,4,100,0,100,0,99,1,100,0,97,3,77,23,100,0,100,0,99,3575,23,23,100,128,100,128,200,0,100,12114,100,17997426819,100,1.2464E+11
1,113,52838568,98,0,100,2,100,0,87,668679320,87,12151,100,0,100,2,100,0,100,0,100,0,100,0,96,4,77,23,100,0,100,0,100,1468,23,23,100,32,100,32,200,0,100,12145,100,18414541481,100,1.37847E+11
0,117,155991888,97,0,100,3,100,0,70,12197041,100,559,100,0,100,3,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,97,6097,29,29,100,0,100,0,200,0,100,483,100,2529425312,100,313524115
0,117,135041088,92,0,100,9,100,0,87,542159200,88,10834,100,0,100,9,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,98,4299,36,36,100,0,100,0,200,0,100,10817,100,17522492063,100,1.26711E+11
0,114,70879520,96,0,100,4,100,0,75,38143639,100,845,100,0,100,3,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,100,1590,29,29,100,0,100,0,200,0,100,760,100,6343871496,100,455180135
0,117,166728264,92,0,100,18,100,0,88,5090684715,73,23696,100,0,100,18,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,9,89,22826,24,24,100,24,100,24,200,0,100,23582,100,26555475378,100,1.40717E+11
0,118,174495864,98,0,100,2,100,0,84,236440655,93,6707,100,0,100,2,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,80,41448,24,24,100,0,100,0,200,0,100,6380,100,23748081536,100,7075502603
0,117,164484944,91,0,100,19,100,0,89,867462665,80,17776,100,0,100,17,99,1,100,0,100,0,100,0,99,1,73,27,100,0,100,2,74,53883,27,27,100,0,100,0,200,0,100,17563,100,22815725408,100,58135286590
0,107,14663344,99,0,100,1,100,0,83,228618117,93,6542,100,0,100,1,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,79,42241,30,30,100,0,100,0,200,0,100,6257,100,24305001456,100,3306585899
0,118,185918064,92,0,100,20,100,0,88,783822399,87,12098,100,0,100,20,100,0,100,0,100,0,100,0,94,6,80,20,100,0,100,11,86,28970,20,20,100,0,100,0,200,0,100,11987,100,20813585376,100,2.01684E+11
0,118,181185160,93,0,100,7,100,0,83,220932298,94,5892,100,0,100,7,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,84,32262,32,32,100,0,100,0,200,0,100,5609,100,23577043088,100,6693802277
0,115,97228904,95,0,100,5,100,0,75,38352603,100,829,100,0,100,4,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,100,1720,35,35,100,0,100,0,200,0,100,743,100,6323326536,100,460579368
0,117,122365280,94,0,100,6,100,0,81,120285550,97,3011,100,0,100,6,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,98,5306,26,26,100,0,100,0,200,0,100,2962,100,15439718648,100,1274786430
0,114,58985152,95,0,100,5,100,0,85,362376768,90,9368,100,0,100,5,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,77,46338,22,22,100,0,100,0,200,0,100,9217,100,29673782048,100,18597413631
1,114,79365760,96,0,100,4,100,0,87,502010572,89,9708,100,0,100,4,100,0,100,0,99,1,100,2,100,0,76,24,100,0,100,0,99,2049,24,24,100,0,100,0,200,0,100,9687,100,17075860774,100,1.43845E+11
1,119,219562736,91,0,100,9,100,0,87,476003223,90,9316,100,0,100,9,100,0,100,0,100,0,100,2,100,0,75,25,100,0,100,0,96,9291,25,25,100,0,100,0,200,0,100,9277,100,21522345191,100,2.11547E+11
1,115,93732416,92,0,100,17,100,0,87,530909856,83,15424,100,0,100,15,99,1,100,0,93,7,100,1,100,0,66,34,100,0,100,0,44,112033,34,34,100,24,100,24,200,0,100,14727,100,18982569193,100,2.41954E+11
1,113,58274168,99,0,100,1,100,0,77,54866962,99,1212,100,0,100,1,100,0,100,0,99,1,100,0,100,0,77,23,100,0,100,0,98,5038,23,23,100,0,100,0,200,0,100,1142,100,8483841176,100,1173830525
0,110,26920272,91,0,100,8,100,0,85,379350209,90,9392,100,0,100,8,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,77,47800,19,19,100,0,100,0,200,0,100,9231,100,31407201632,100,23389968950
0,107,14071440,94,0,100,6,100,0,87,514546939,89,9797,100,0,100,6,100,0,100,0,100,0,100,0,100,0,82,18,100,0,100,0,94,12075,18,18,100,0,100,0,200,0,100,9751,100,17801929178,100,1.28383E+11
0,99,2588368,98,0,100,4,100,0,83,204302691,95,5241,100,0,100,2,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,81,39379,37,37,100,0,100,0,200,0,100,5017,100,22506343336,100,2964393951
0,119,216176360,94,0,100,6,100,0,71,12976340,100,580,100,0,100,6,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,97,6949,23,23,100,0,100,0,200,0,100,507,100,2645538272,100,324917655
0,117,128700792,95,0,100,5,100,0,81,143971779,96,3561,100,0,100,5,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,3497,28,28,100,0,100,0,200,0,100,3482,100,17670466568,100,1752972318
0,118,195096696,91,0,100,19,100,0,89,868589008,80,17799,100,0,100,17,99,1,100,0,100,0,100,0,99,1,72,28,100,0,100,2,74,53883,28,28,100,0,100,0,200,0,100,17587,100,22825239168,100,58172208009
0,114,69446080,92,0,100,14,100,0,87,494935039,78,19452,100,0,100,14,100,0,100,0,100,0,100,0,82,18,78,22,100,0,100,5,95,10603,22,22,100,0,100,0,200,0,100,19406,100,25688361092,100,1.34595E+11
0,119,202775224,97,0,100,3,100,0,87,528941176,89,9920,100,0,100,3,100,0,100,0,94,6,100,1,100,0,81,19,100,0,100,0,100,1731,19,19,100,0,100,0,200,0,100,9907,100,17871805879,100,1.53296E+11
0,120,236720120,97,0,100,3,100,0,77,52607415,98,2214,100,0,100,2,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,84,32468,23,23,100,0,100,0,200,0,100,1824,100,6664052544,100,1037487950
0,112,47886744,98,0,100,4,100,0,82,195702052,95,5241,100,0,100,2,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,81,39655,36,36,100,0,100,0,200,0,100,5012,100,21679466624,100,2508985889
0,104,6305848,92,0,100,25,100,0,81,120088823,97,3047,100,0,100,25,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,1,98,5050,27,27,100,0,100,0,200,0,100,2995,100,15670330264,100,1382592467
0,116,113689272,95,0,100,5,100,0,85,362582144,90,9392,100,0,100,5,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,77,46362,22,22,100,0,100,0,200,0,100,9241,100,29686801736,100,18599461275
1,118,178973816,91,0,100,13,100,0,87,475458586,77,20781,100,0,100,13,99,1,100,0,100,0,100,0,97,3,75,25,100,0,100,5,90,20293,25,25,100,32,100,32,200,0,100,1.30017E+14,100,24382842438,100,2.39105E+11
